company_name,contact_name,contact_title,email,phone,website,linkedin_url
[[Vensuris Comm One Inc]],,,info@vensuris.com,,,
[[TM Truck Mate Corp]],NEEDS_RESEARCH,,info@transportation.trimble.com,,,
[[Block 11 Properties Inc]],,,info@ero.ontario.ca,905-738-7010,,
[[Veyron/Hal QO Leasing ULC]],Steve Huebner,,info@veyron.com,,,
[[760609 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[2490917 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Steele Valley Developments Ltd]],,,info@concord.canadianorglist.com,905-738-6255,,
[[1980 Hwy 20 Inc]],,,info@8020.net,,,
[[His Majesty the King in Right of Ontario]],NEEDS_RESEARCH,,shconte@ig.ca,,,
[[2729740 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[1085638 Ontario Ltd]],,,contact@ari.app,,,
[[KS 346 Orenda Inc]],,,info@ctidirectory.com,416-687-6700,,
[[7884168 Canada Inc]],,,info@ised-isde.canada.ca,,,
[[2226704 Ontario Inc]],,,contact@ari.app,,,
[[ECF REIT GP Inc]],,,info@albertacorporations.com,,,
[[739531 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,613-692-0054,,
[[2329799 Ontario Corp]],,,info@ontario.ca,,,
[[617122 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Waterways and Walkways Unlimited Inc]],,,info@docksandlifts.ca,,,
[[The Governing Council of the]],NEEDS_RESEARCH,,info@governingcouncil.utoronto.ca,,,
[[Elginbay Corp]],,,info@elginbay.com,905-415-2200,,
[[2629026 Ontario Inc]],,,info@ontario.ca,,,
[[Ping Sing Company Ltd]],,,info@ping.com,,,
[[1389411 Ontario Ltd]],,,contact@ari.app,,,
[[Topfar 104 Inc]],,,info@topfardevelopments.com,,,
[[White Wolf Property Management Inc]],sukhvir kooner,,info@dnb.com,519-925-2929,,
[[2659954 Ontario Inc]],Hong Wang,,contact@ari.app,416-250-5027,,
[[500672 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,416-504-9100,,
[[Hardcastle Investment Corp]],,,info@hardcastlegroup.com,,,
[[Rolling Meadows Land Development Corp]],NEEDS_RESEARCH,,info@therollingmeadows.ca,,,
[[Addison Hall Block 16 Corp]],,,info@collierscanada.com,,,
[[2816454 Ontario Inc]],,,contact@ari.app,,,
[[Toronto and Region Conservation Authority]],,,info@trca.ca,416-661-6600,,
[[2166974 Ontario Inc]],NEEDS_RESEARCH,,info@ontarioinc.ca,,,
[[1817192 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Samdoon Holdings Inc]],,,info@samdoon.com,,,
[[Urbandale Corp]],,,info@urbandaleconstruction.com,613-731-6331,,
[[1000605416 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[550 19th Street West Ltd]],,,,,,
[[Vimica Investments Inc]],,,info@vimicaconstruction.com,,,
[[Woodgreen Settlement Corp]],NEEDS_RESEARCH,,info@woodgreen.org,416-645-6000,,
[[Treeline Investments Inc]],,,info@treelinecp.com,,,
[[Dawson Road Thunder Bay Portfolio Inc]],,,info@dawsonproperties.ca,,,
[[2414176 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,905-264-9141,,
[[2553503 Ontario Inc]],NEEDS_RESEARCH,,info@dnb.com,,,
[[2854604 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[2011243 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[FHG Maintenance Inc]],,,info@fhgmaintenance.com,,,
[[Delpark Homes (Sutton 25) Inc]],NEEDS_RESEARCH,,info@delparkhomes.ca,416-309-2009,,
[[TAS 299CA Corp]],NEEDS_RESEARCH,,info@tasimpact.ca,416-510-8181,,
[[KD Properties Inc]],None None,,info@shudaproperties.com,,,
[[Brookvalley Wasaga Inc]],To be identified,,info@wasagabeach.com,905-738-7010,,
[[1063615 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Verdi Venchiarutti Homes Ltd]],Lorne Gelleny,,info@venchiaruttibuilders.com,,,
[[Pillar Capital Corp]],NEEDS_RESEARCH,,info@pillarcapitalcorp.com,,,
[[Jack Wordsworth Holdings Inc]],,,info@dnb.com,,,
[[Aurorawood Homes Ltd]],,,info@dnb.com,905-669-1615,,
[[Firm Capital Mortgage Fund Inc]],Michael Warner,,mwarner@firmcapital.com,416-635-0221,,
[[Amy Adeline Company Inc]],,,info@amyadeline.com,,,
[[548194 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Collingwood Portfolio Inc]],,,info@collingwoodgrp.com,,,
[[LGC Canada Real Estate Ltd]],,,info@lgcrep.com,,,
[[Rotometrics Canada Inc]],,,info@maxcessintl.com,,,
[[Piscidelle Nepean Inc]],,,info@canadacompanyregistry.com,,,
[[2740394 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Suncor Energy Inc]],,,info@suncor.com,403-296-8000,,
[[RN Properties Inc]],None None,,info@shudaproperties.com,,,
[[9874640 Canada Inc]],,,info@canadacompanyregistry.com,,,
[[1360727 Ontario Ltd]],John Miele,,info@obrpartner.mgcs.gov.on.ca,,,
[[2533222 Ontario Inc]],,,contact@ari.app,,,
[[Carslake and Sons Ltd]],,,info@carslakemotorcycle.com,,,
[[Computool Investments Inc]],Vicki Balen,,vicki@cppinvestments.com,519-737-6246,,
[[Homes By Antonio Ltd]],NEEDS_RESEARCH,,,,,
[[Tanaka Investment Corp]],,,info@tanaka.com,,,
[[Ecometrix Inc]],,,info@ecometrix.ca,,,
[[White Star Trading And Investments Ltd]],,,info@whitestarcanada.ca,,,
[[2687734 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,,,
[[Evelyn Aimis Holdings Inc]],,,info@evelynaimis.com,,,
[[288093 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,416-961-1177,,
[[1000927006 Ontario Inc]],,,contact@ari.app,,,
[[2685527 Ontario Inc]],,,info@opengovca.com,,,
[[KS 124-126 Milner Inc]],,,info@milner.com,416-687-6700,,
[[The Manufactures Life Insurance Co]],,,info@manulife.ca,,,
[[WDD Main Street Inc]],NEEDS_RESEARCH,,info@wellington.ca,,,
[[Pepsico Canada ULC]],,,info@pepsico.ca,,,
[[1748236 Ontario Inc]],,,contact@ari.app,,,
[[The 625 Powell Street Foundation]],,,info@625powell.org,,,
[[Wykland Estates Inc]],,,,,,
[[Ontario Realty Corp]],,,info@orea.com,,,
[[771955 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,905-695-0800,,
[[One Equity Corporation]],,,info@oneequity.com,,,
[[938282 Ontario Inc]],,,info@dnb.com,,,
[[2457222 Ontario Inc]],,,contact@ari.app,,,
[[Windsor Salt Ltd]],,,info@windsorsalt.com,514-630-0900,,
[[Jimeil Holdings Inc]],,,info@bisprofiles.com,,,
[[2839781 Ontario Inc]],Zhong Shi,,info@obrpartner.mgcs.gov.on.ca,,,
[[1635058 Ontario Ltd]],Henry Fitzsimmons,,info@obrpartner.mgcs.gov.on.ca,905-308-9697,,
[[922550 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,905-887-5691,,
"[[288568 Ontario Ltd, Davhil Investments Ltd]]",,,info@dnb.com,,,
[[Southport Centre Inc]],,,info@southport.ca,,,
[[785 Wonderland Road Inc]],,,info@davismartindale.com,416-687-6700,,
[[Dufferin-Peel Catholic District School Board]],Tzen-Ya Goh,,info@dpcdsb.org,905-890-1221,,
[[Diablo Motor Sport Inc]],,,info@diablosport.to,,,
[[William Tonno Construction Ltd]],,,bids@lincoconstruction.com,,,
[[Fase Holdings Inc]],,,info@fazeclan.com,,,
[[Build Toronto Inc]],,,hi@buildcanada.com,416-981-3889,,
[[ZKM Realty and Investments Inc]],,,info@zkinvestments.com,,,
[[710 Rowntree Dairy Road Holdings ULC]],,,info@pureindustrial.ca,,,
[[2496112 Alberta Ltd]],,,info@albertacorporations.com,,,
[[Waterloo Educational Services Inc]],,,info@waterlooeducation.org,,,
"[[Oldcastle Building Products Canada, Inc]]",,,info@obe.com,,,
[[Snively Developments 91 Inc]],NEEDS_RESEARCH,,info@loopnet.com,,,
[[653135 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[1000003253 Ontario Inc]],,,contact@ari.app,,,
[[Innisfil Properties Inc]],,,info@innisfil.ca,,,
[[Aurelio Natoli]],,,info@bartolomeo.com,,,
[[Rosewater 227 Gerrard East Holdings Ltd]],,,info@trustcondos.ca,905-760-2570,,
[[270-330 Esna Park GP Inc]],,,info@kolt.ca,,,
[[KLN Developments Inc]],,,info@klnklein.com,,,
[[Chancery Developments Ltd]],NEEDS_RESEARCH,,info@chanceryseniors.com,,,
[[118 Dundas East Inc]],,,info@realtor.ca,,,
[[2590875 Ontario Ltd]],,,contact@ari.app,,,
[[12873591 Canada Inc 135 Lionhead Golf Club Rd Brampton]],,,info@ised-isde.canada.ca,,,
[[City of Ottawa]],,,info@ottawa.ca,613-580-2400,,
[[1393559 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Dachelle Holdings Corp]],NEEDS_RESEARCH,,info@ised-isde.canada.ca,,,
[[AB Superabrasive Tools Inc]],NEEDS_RESEARCH,,info@absuperabrasive.com,,,
[[1000860782 Ontario Inc]],,,info@ontario.ca,,,
[[Ottawa Preston Holdings Ltd]],,,info@dnb.com,,,
[[Rolling Meadow Land Development Corp]],NEEDS_RESEARCH,,info@therollingmeadows.ca,,,
[[1699942 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[1493951 Ontario Inc]],,,contact@ari.app,,,
[[2367529 Ontario Inc]],timothy thrale,,info@ontario.ca,519-422-1531,,
[[1000029971 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,1000029971,,
[[1863472 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[John Street Industrial GP Inc John Street Industrial LP]],,,info@g-dev.ca,416-485-7860,,
[[Kymberville Capital Inc]],,,info@kvcapital.ca,,,
[[2601939 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,,,
[[The Ontario Secondary School]],,,info@oeshighschool.com,,,
[[932698 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Riverside South Development Corp]],,,info@myriversidesouth.com,613-731-6331,,
[[John S Correia Plumbing & Heating Ltd]],,,info@opengovca.com,,,
[[2781804 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[588922 Ontario Inc]],,,info@ero.ontario.ca,,,
[[Lisbert Holdings Inc]],,,info@yelp.ca,,,
[[1432202 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[1969775 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[1132935 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Fantuz Holdings Inc]],,,anapbm@gmail.com,,,
[[2376054 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,,,
[[Goldcorp Canada Ltd]],NEEDS_RESEARCH,,info@canadacompanyregistry.com,,,
[[875 Holdings Inc]],,,info@brokerwatch.com,,,
[[69 Old Mill Terrace GP Inc]],Jordan Pearl,,info@urbantoronto.ca,416-519-2112,,
[[Daniels HR Corporation]],NEEDS_RESEARCH,,questions@cor.ca,416-598-2129,,
[[Axenl 1 Inc]],,,info@axialadventure.com,,,
[[Sherman and Capell Investments Ltd]],,,info@dnb.com,,,
[[RSE Contractors Ltd]],,,info@rsewater.com,,,
[[588922 Ontario Inc 44 Muir Line Harley]],,,info@ero.ontario.ca,,,
[[Pioneer Hi-Bred Canada Co]],,,info@pioneer.com,,,
[[Super Delta Heating & Cooling]],,,info@reviews.birdeye.com,,,
[[2154254 Ontario Inc]],,,info@ontarioinc.ca,,,
[[Navy & Jim Investments Corp]],,,info@strata.ca,,,
[[Flora Avenue Inc]],Peter Selinger,,info@ca-en.florahealth.com,,,
[[Foxhollow North Kent Developments Inc]],NEEDS_RESEARCH,,info@foxwood-homes.com,,,
[[1978327 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Sandal Inc]],,,info@sandals.com,,,
[[Brooklin Southeadt Developments CR Inc]],,,info@brooklintowns.co,,,
[[10064882 Canada Inc]],,,info@canadacompanyregistry.com,,,
[[1326046 Ontario Ltd]],Lou,,info@obrpartner.mgcs.gov.on.ca,705-436-5111,,
[[2319 Dunwin Drive Holdings ULC]],NEEDS_RESEARCH,,info@pureindustrial.ca,,,
[[Muslim Association of Canada]],,,info@macnet.ca,,,
[[Terranostra Holdings Inc]],corporation of the nidhi punyarthi,,info@terranostra.com,905-738-7010,,
[[1000912951 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[RJ Bender Construction Ltd]],,,info@bendercon.ca,,,
[[George Sharples Enterprises Inc]],,,info@dnb.com,,,
[[1000893916 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,1000893916,,
[[90 Avenue Road Ltd]],,,info@molloyvanwert.com,,,
[[1000451281 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Ontario Superior Court of Justice Commercial List]],NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[1001139867 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,1001139867,,
[[Salisbury Cruises Ltd]],,,info@dnb.com,,,
[[South Sharon Developments Inc]],Steven Menkes,,info@eastgwillimbury.ca,416-491-2222,,
[[Price Waterhouse Ltd.]],,,info@pwc.com,,,
[[Unilever Canada Inc]],NEEDS_RESEARCH,,info@unilever.ca,416-415-3000,,
[[Oak Valley Developments Inc]],Nick Cortellucci,,info@oakvalleyhomes.ca,905-735-7010,,
[[100 Hamilton Street Ltd]],NEEDS_RESEARCH,,info@realtynetwork.biz,905-648-4957,,
[[KX East Ltd]],Michael M. Reddy,,info@kx.com,,,
[[1376742 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,,,
[[Cortelli Holdings Ltd]],To be identified,,questions@cor.ca,905-738-7010,,
[[Flato Dundalk Meadows Inc]],,,info@flatogroup.com,905-479-9292,,
[[1503893 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Bay 23 Investments Ltd]],,,info@ised-isde.canada.ca,905-794-0671,,
[[Skyline Real Estate Holdings (II) Inc]],NEEDS_RESEARCH,,info@skylinegroupofcompanies.ca,,,
[[1955238 Ontario Inc]],,,contact@ari.app,,,
[[Ontario Superior Court of Justice -]],NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[Skyline Retail Real Estate Holdings Inc]],NEEDS_RESEARCH,,info@skylinegroupofcompanies.ca,,,
[[2415274 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Dantiv Management Inc Ivan Bubanovich Management Inc Danica &amp; Ivan Debrovoljac Stephanie &amp; Dragutin Milek]],,,info@dantiv.net,905-203-2020,,
[[A & L Cabrio Investments Ltd and 12 others]],,,info@ised-isde.canada.ca,416-630-1801,,
[[Intraland Realty Ltd]],,,corp@realty.com,905-257-4350,,
[[2835958 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Ryers Management Ltd]],,,info@dnb.com,416-975-8398,,
[[2056332 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Daniels CCW Corporation]],,,info@danielshomes.ca,416-598-2129,,
[[Sun Life Assurance Company of Canada]],wayne walton,,info@sunlife.ca,416-681-3400,,
[[MGP Capital Inc]],Daniel Island,,info@mgpcapital.com,,,
[[Sylvan Hills Holdings Inc]],,,suites@rosswilsonholdings.com,,,
[[The Regional Municipality of York]],Laura Mijares,,info@york.ca,877-464-9675,,
[[William Stonkus]],,,info@opengovca.com,,,
[[Cheung Kwong Investments Co Ltd]],Kingsley Sun,,info@b2bhint.com,905-624-0340,,
[[Elegance Construction Group Inc]],,,info@eleganceconstructioninc.com,,,
[[Mauli Mega Technologies Inc]],,,info@mauli.com,,,
[[Citycorp Investments Inc]],,,info@citigroup.com,,,
[[Tornorth Holdings Ltd]],To be identified,,info@toromont.com,905-738-7010,,
[[JW Family Holdings Inc]],,,info@canadacompanyregistry.com,,,
[[Pro-M Capital Partners Inc]],,,info@rocketreach.co,,,
[[2666805 Ontario Inc]],,,info@ontarioinc.ca,,,
[[Kincort DD Inc]],,,info@frasersdirectory.com,416-739-7758,,
[[The Corporation of the Township of King]],nidhi punyarthi,,info@king.ca,905-833-5321,,
[[Delta 7 Centre Inc]],,,info@deltabingo.com,,,
[[5001205 Ontario Inc]],,,contact@ari.app,,,
"[[Paul Charters, as Trustee and others]]",,,info@varietyvillage.ca,,,
[[1432781 Ontario Ltd]],,,contact@ari.app,,,
[[4 Beamish Inc]],,,info@bartleytowns.com,,,
[[1113854 Ontario Inc]],Narinder Mann,,info@obrpartner.mgcs.gov.on.ca,905-789-1770,,
[[969308 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Axenl 2 Inc]],,,info@axeljohnson.com,,,
[[2074278 Ontario Inc]],,,contact@ari.app,,,
[[1089375 Ontario Ltd]],,,contact@ari.app,416-438-5805,,
[[Rosewater 227 Gerrard East Holdings Ltd]],NEEDS_RESEARCH,,info@omb.gov.on.ca,416-449-9950,,
[[651565 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Rosehart Capital Inc]],,,info@renemasse.ca,,,
[[2693908 Ontario Inc]],,,contact@ari.app,,,
[[Queensville Properties Development Corp]],NEEDS_RESEARCH,,info@queensvilledevelopments.com,,,
[[AG Construction Inc]],NEEDS_RESEARCH,,info@agconstructioncorp.ca,,,
[[SR Pay Inc]],NEEDS_RESEARCH,,info@community.srhealth.com,,,
[[Doman Developments Inc]],,,info@domandevelopments.ca,,,
[[1869472 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[14565754 Canada Inc]],,,test@test.com,,,
[[967105 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[10743186 Canada Corp]],NEEDS_RESEARCH,,info@canada.ca,,,
[[2395804 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Wolfbite Holdings Ltd]],,,info@dnb.com,,,
[[118 Dundas East Inc]],,,info@realtor.ca,,,
[[JR & Mario Holdings Inc]],,,info@bandainamco.co.jp,,,
[[BDC Realty Inc]],Peter DeMartini,,info@bdc.ca,,,
[[The Lavan Corp]],,,info@lavancorp.com,,,
[[1000924008 Ontario Inc]],,,contact@ari.app,,,
[[Cirriz Holdings Ltd]],NEEDS_RESEARCH,,info@cirrus.com,,,
[[1029941 Ontario Inc Jehaagir &amp; Rukshan Bulsara 613-521-0088 Roofmaster Ottawa Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,613-521-0088,,
[[Azzi Realty Inc]],,,info@alisaazzirealtor.ca,,,
[[2264333 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[1000490593 Ontario Inc]],Lisa Shipley,,info@capreit.ca,416-861-9404,,
[[100148379 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Fiera Canadian Real Estate Debt Fund GP Inc]],NEEDS_RESEARCH,,info@fierarealestate.ca,888-949-8439,,
[[Van A Engineering & Associates Ltd]],,,info@dnb.com,,,
[[617647 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[E Liptay Enterprises Ltd]],,,info@liptays.com,,,
[[Ed Lewis Holdings Ltd]],,,info@canada.constructconnect.com,,,
[[Salpam Investments Ltd]],,,info@profilecanada.com,,,
[[2026919 Ontario Ltd]],,,contact@ari.app,,,
[[Linco Construction Ltd]],,,bids@lincoconstruction.com,,,
[[Hawktrail Investments Inc]],,,info@hawktail.com,,,
[[Barrie Ferris Inc]],,,info@dnb.com,,,
[[Oak Ridges Seaton Inc]],,,,,,
[[Keith Samitt Ltd]],,,info@dnb.com,,,
[[1000031903 Ontario Inc]],,,contact@ari.app,,,
[[2573702 Ontario Inc 1000365810 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,1000365810,,
[[Knudsen Family Holdings Inc]],,,info@rwknudsen.com,,,
[[Greenleaf Properties Ltd]],Daniel Mills,,info@greenleafpm.ca,,,
[[335 Barrie Inc]],,,info@kingstownam.ca,,,
[[2627989 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,,,
[[2577336 Ontario Ltd]],,,contact@ari.app,,,
[[Clifton Blake Capital Corp]],,,info@cliftonblake.com,416-850-6809,,
[[HLD Corporation]],,,info@hldmuskoka.com,,,
[[Skyline Real Estate Holdings (II) Inc Skyline Real Estate Holdings Inc]],NEEDS_RESEARCH,,info@skylinegroupofcompanies.ca,519-826-0439,,
[[628627 Ontario Inc]],,,info@canada.ca,,,
[[1602850 Ontario Ltd]],,,info@omb.gov.on.ca,905-695-0800,,
[[Antoo Ltd]],,,info@dnb.com,,,
[[Investissement Eric Lachapelle Inc]],NEEDS_RESEARCH,,info@multidomaines.ca,,,
[[118 Dundas East Inc 1635155 Ontario Inc]],,,info@realtor.ca,,,
[[574 Davenport Road Ltd]],,,info@obd.hcraontario.ca,,,
[[LD 7661 Company Ltd]],,,info@londondrugs.com,,,
[[Ogilvie Facility Inc]],,,info@ogilviemtn.ca,289-360-1200,,
[[Promcentives Inc]],Amar Bhalla,,info@piincentives.com,416-769-9900,,
[[Wolverleigh Construction Ltd]],,,info@brampton.ca,905-669-9714,,
[[KS Park Portfolio No 2 Inc]],,,info@b2bhint.com,416-687-6700,,
[[Peavey Management Inc]],,,info@peaveymart.com,,,
[[Jenwin Ltd]],,,info@jeld-wen.com,,,
[[1831988 Ontario Ltd]],,,contact@ari.app,905-886-0088,,
[[Tomru Holdings Ltd]],,,info@openbiz.ca,,,
[[Abell Investmemts Ltd]],,,info@dnb.com,416-535-7805,,
[[Brumical Investments Ltd]],NEEDS_RESEARCH,,info@bromicgroup.com,,,
[[Elle Mortgage Corporation]],,,info@lenspect.com,416-961-0001,,
[[1001207108 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[1793904 Ontario Onc]],,,info@ontario.ca,,,
[[W & HS Property Investments Inc]],,,info@whpropertygroup.com,,,
[[Rogers Media Inc]],,,info@rogers.com,416-935-7777,,
[[1678574 Ontario Inc]],nidhi punyarthi,,info@ised-isde.canada.ca,416-742-6299,,
[[Rappcan International Inc]],,,info@rapcan.ca,,,
[[66-70 Bartor Road Inc]],,,info@commercialsearch.com,,,
[[4176855 Canada Inc]],NEEDS_RESEARCH,,test@test.com,,,
[[Debholl MFP Enterprises Inc]],David Feintuch,,,647-496-7888,,
[[South Cambridge GP Inc]],NEEDS_RESEARCH,,info@southbridgecarehomes.com,,,
[[Supertrain Properties Inc]],,,info@supertrain.ca,,,
[[6352987 Canada Inc]],,,test@test.com,416-593-5555,,
[[615858 Ontario Ltd]],,,info@dnb.com,,,
[[Chancery Developments Ltd]],NEEDS_RESEARCH,,info@chanceryseniors.com,,,
[[Tavion Investment Holding Inc]],,,info@tavion.ai,,,
[[10-20 Fincham Inc]],,,info@lsgrealty.ca,,,
[[Wellington Place Apartments Ltd]],,,info@apartments.com,,,
[[888 DS Corp]],NEEDS_RESEARCH,,info@888.com,,,
[[1474499 Ontario Ltd]],,,contact@ari.app,,,
[[555 Yonge Development Corp]],,,info@condos.ca,,,
[[Colekin Investments Ltd]],,,info@dnb.com,,,
[[Expression Commercial Inc]],,,info@expressionspromoproducts.com,905-738-7010,,
[[Fantuz Holdings Inc]],,,info@ised-isde.canada.ca,,,
[[2795851 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Dunmill Homes Inc]],,,commercialleasing@danielscorp.com,,,
[[2488480 Ontario Inc]],,,contact@ari.app,,,
[[Talu Properties Inc]],None None,,info@shudaproperties.com,,,
[[Durham Building Corp]],,,info@durhambuildingco.com,,,
[[KS 201 Whitehall Drive Inc]],,,info@skyborne.co,416-687-6700,,
[[Bayside Homes Ltd]],NEEDS_RESEARCH,,info@baysidehomes.ca,,,
[[Copper Terrace Ltd]],,,rhope@copperterrace.ca,,,
[[Falls Manor Ltd]],,,pperron@ywcaniagararegion.ca,,,
[[Cedar Rail Family Campground Inc]],NEEDS_RESEARCH,,info@cedarrailcamp.com,,,
[[Blackstar 35 Greenbrae Ltd]],,,info@blackstaramps.com,,,
[[Bathurst/Eglinton Residences Inc]],,,info@ero.ontario.ca,,,
[[5 Wolff Street Inc]],R Yazdani,,info@apartmenthomeliving.com,,,
[[415 Yonge Holdings Ltd]],NEEDS_RESEARCH,,info@condonow.com,,,
[[Habitat for Humanity Greater Toronto Area]],NEEDS_RESEARCH,,info@habitatgta.ca,,,
[[Park Lane Terrace Ltd]],,,contactourhome@parklaneterrace.ca,,,
[[474 Hazeldean Nominee Ltd]],,,info@loopnet.com,,,
[[1620750 Ontario Inc]],,,contact@ari.app,,,
[[Bin Abbas Mosque]],,,info@binabbasmosque.org,416-243-0105,,
[[Mayfair Properties Ltd]],,,info@mayfairproperties.ca,,,
[[Minto Properties Inc]],,,info@minto.com,,,
[[Oak Ridges Seaton Inc]],,,info@pickering.ca,,,
[[2373708 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[2317781 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,905-796-0911,,
[[361342 Ontario Ltd 2105443 Ontario Ltd 416-782-5326 ASO: Nick Christakos]],,,info@obrpartner.mgcs.gov.on.ca,416-782-5326,,
[[Strategic Growth Realty Group Inc]],NEEDS_RESEARCH,,info@sgirealty.ca,705-675-1151,,
[[Ritsoncreek Inc]],,,info@dnb.com,,,
[[509289 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Polni Holdings Inc]],,,info@pon.com,,,
[[2504877 Ontario Inc]],NEEDS_RESEARCH,,info@dnb.com,,,
[[1000130886 Ontario Inc]],,,contact@ari.app,,,
[[Blackstar 2402-2404-2406 Queen Ltd]],,,info@opencorpdata.com,,,
[[Queenswood Facility Inc]],,,info@ottawa.ca,289-360-1200,,
[[2685523 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[83 Elm Avenue Inc]],NEEDS_RESEARCH,,info@83elm.ca,,,
[[2190241 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Vandusen Realty Holdings Corp]],,,info@condoshq.com,,,
[[The Board of the Trustees of the]],,,info@elections.ontarioschooltrustees.org,,,
[[345343 Ontario Ltd]],,,info@dnb.com,,,
[[Sunningdale Golf & County Club Ltd]],,,info@sunningdalegolf.com,,,
[[Martingale Holdings Ltd]],,,info@martingale.com,,,
[[Mihalcheon Holdings Ltd]],,,info@dnb.com,,,
[[769470 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,613-726-1376,,
[[77 & 79 EDR Inc]],,,info@canada.constructconnect.com,416-365-3535,,
[[Rosedale Animal Hospital Inc]],,,info@vcacanada.com,,,
[[Canadian Datacentre Portfolio]],NEEDS_RESEARCH,,info@canada.ca,,,
[[Albrecht Family Holdings Ltd]],,,info@salespider.com,,,
[[1944854 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[361342 Ontario Ltd]],,,info@dnb.com,,,
